gene,tb_mean,healthy_mean,log2_fold_change,p_value,adjusted_p_value,significant
ENSG00000235201,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000255829,0.31169028911618135,0.2679753566615906,0.04371493245459074,0.13433919717139686,0.272297492696848,False
ENSG00000235215,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000272727,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000233339,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000235242,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266415,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000233336,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000233321,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000257226,0.21721004700599522,0.25863786833809144,-0.041427821332096215,0.14338304840056176,0.272297492696848,False
ENSG00000257185,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000257184,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000257183,0.1217872531918092,0.14995361855321454,-0.028166365361405335,0.1273317334586469,0.272297492696848,False
ENSG00000233472,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000235035,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000235038,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000235047,0.7330101635109544,0.692428364781155,0.04058179872979939,0.15116324426820552,0.272297492696848,False
ENSG00000071054,3.9827086674644425,3.954095571121973,0.028613096342469557,0.13068263895242455,0.272297492696848,False
ENSG00000071051,3.1417333818835633,3.159747408595707,-0.018014026712143583,0.1473246928258508,0.272297492696848,False
ENSG00000256006,0.48682534642243963,0.541138087426662,-0.0543127410042224,0.13636413250123688,0.272297492696848,False
ENSG00000233423,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000257155,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000233420,0.5101773284079936,0.46094788872330783,0.04922943968468574,0.14444772858826366,0.272297492696848,False
ENSG00000233412,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266436,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000233409,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000235072,1.3510809590280943,1.3642658505266987,-0.013184891498604356,0.13780960892586894,0.272297492696848,False
ENSG00000255998,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000235086,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266760,0.12203772755069316,0.147304904497234,-0.025267176946540834,0.130826515232966,0.272297492696848,False
ENSG00000266774,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266431,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000235033,0.5902969250857673,0.6535896773162336,-0.06329275223046638,0.14293319732922935,0.272297492696848,False
ENSG00000234768,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000233803,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000233816,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234172,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266614,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000256721,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234169,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000062096,0.3144773897820282,0.26988061922138534,0.04459677056064287,0.13513707657851412,0.272297492696848,False
ENSG00000234166,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000256739,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234527,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234481,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234156,1.1633321470375677,1.1169498284746897,0.046382318562878,0.1356479500900196,0.272297492696848,False
ENSG00000234542,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000256783,0.12358869161971425,0.14912513193265484,-0.025536440312940584,0.1379493085285095,0.272297492696848,False
ENSG00000266634,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266530,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266645,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234105,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234104,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234567,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000256403,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000256712,0.3176139538975479,0.36626046197529466,-0.048646508077746786,0.13525909820601445,0.272297492696848,False
ENSG00000256706,1.1880019325646372,1.1662321139521998,0.02176981861243732,0.14481927234721909,0.272297492696848,False
ENSG00000234459,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266582,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266581,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234306,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000272913,1.3900128988196545,1.4022200398432385,-0.012207141023584,0.14886015458737528,0.272297492696848,False
ENSG00000266586,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000256551,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234361,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234384,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266593,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000256637,0.6018995787892997,0.5449274361970396,0.05697214259226002,0.1286132450426312,0.272297492696848,False
ENSG00000256499,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000272920,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000256650,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000256484,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234445,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266594,0.1778289069709843,0.21579045803926405,-0.03796155106827975,0.1328282106187301,0.272297492696848,False
ENSG00000234197,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234193,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266564,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234091,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234083,0.32380231378901503,0.27646754832079296,0.04733476546822207,0.13497316314326585,0.272297492696848,False
ENSG00000266649,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234577,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234675,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000256268,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000233906,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266676,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234696,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234710,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234712,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000233882,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000233851,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266502,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266690,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000233847,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000256249,0.9284402814892795,0.9696295800381017,-0.04118929854882225,0.12742787773878714,0.272297492696848,False
ENSG00000234715,0.2534518607896986,0.30145219538163404,-0.04800033459193542,0.13884802368942048,0.272297492696848,False
ENSG00000266703,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000256226,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000233824,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000233823,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000256972,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000071994,2.624725933860771,2.6375094800751793,-0.012783546214408137,0.14849642566266957,0.272297492696848,False
ENSG00000266807,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000256947,0.21914970246616344,0.26041569651824625,-0.04126599405208281,0.1534007301478743,0.272297492696848,False
ENSG00000233960,0.23715911345739188,0.28305474120976015,-0.04589562775236827,0.14456823409300024,0.272297492696848,False
ENSG00000234579,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234584,0.5252515965768544,0.4801512281896524,0.045100368387201994,0.14217019388234278,0.272297492696848,False
ENSG00000256306,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234601,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266518,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000272856,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266515,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000234613,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266655,0.2797723016848092,0.2398234963288062,0.03994880535600301,0.13990760431097557,0.272297492696848,False
ENSG00000234006,0.5335714601124899,0.4792446129747445,0.05432684713774538,0.15028946796072926,0.272297492696848,False
ENSG00000266663,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000233993,0.2522065248746794,0.21277275560491127,0.03943376926976816,0.1516716995837858,0.272297492696848,False
ENSG00000256906,0.7616232793472941,0.8058490892686172,-0.04422580992132308,0.1310067761086797,0.272297492696848,False
ENSG00000266514,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000256286,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266508,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000233969,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000256281,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
ENSG00000266666,0.1046034616935339,0.09912364601821602,0.005479815675317884,0.15418029975291628,0.272297492696848,False
